date,league,game_id,athlete_id,player,matchup,proj,sd,median,l10,grade_line,p_grade,gap,model,actual,line_lo,p_lo,boarded
2026-01-04,NBA,401810355,4898371.0,Maxime Raynaud,SAC vs MIL,19.48,7.77,19.0,24.2,21.5,0.3935,4.72,v1-backfill,15.0,,,
2026-01-04,NBA,401810356,4903027.0,Cedric Coward,MEM vs LAL,25.51,8.54,25.0,25.2,27.5,0.4046,0.31,v1-backfill,25.0,,,
2026-01-04,NBA,401810353,5104155.0,Bilal Coulibaly,WSH vs MIN,16.03,7.24,16.0,18.6,18.5,0.362,2.57,v1-backfill,11.0,,,
2026-01-04,NBA,401810352,5105623.0,Kel'el Ware,MIA vs NO,26.74,8.76,26.0,27.1,28.5,0.4171,0.36,v1-backfill,29.0,,,
2026-01-04,NBA,401810356,5112087.0,Jaylen Wells,MEM vs LAL,18.85,7.41,18.0,18.4,20.5,0.4082,0.45,v1-backfill,26.0,,,
2026-01-04,NBA,401810352,5144091.0,Jeremiah Fears,NO vs MIA,19.86,7.69,19.0,18.0,21.5,0.412,1.86,v1-backfill,26.0,,,
2026-01-04,NBA,401810353,5160992.0,Alex Sarr,WSH vs MIN,24.82,8.37,24.0,26.6,26.5,0.4174,1.78,v1-backfill,14.0,,,
2026-01-04,NBA,401810351,5175643.0,Egor Demin,BKN vs DEN,18.95,7.7,18.0,18.3,20.5,0.4172,0.65,v1-backfill,21.0,,,
2026-01-05,NBA,401810360,3202.0,Kevin Durant,HOU vs PHX,36.98,9.25,36.0,39.3,38.5,0.4318,2.32,v1-backfill,40.0,,,
2026-01-05,NBA,401810363,3975.0,Stephen Curry,GS vs LAC,35.32,9.41,35.0,39.2,37.5,0.4048,3.88,v1-backfill,37.0,,,
2026-01-05,NBA,401810362,4251.0,Paul George,PHI vs DEN,25.7,8.34,25.0,26.4,27.5,0.411,0.7,v1-backfill,13.0,,,
2026-01-05,NBA,401810363,6430.0,Jimmy Butler III,GS vs LAC,27.49,8.11,27.0,29.6,29.5,0.3985,2.11,v1-backfill,32.0,,,
2026-01-05,NBA,401810363,6450.0,Kawhi Leonard,LAC vs GS,43.16,10.67,43.0,43.8,45.5,0.4099,0.64,v1-backfill,41.0,,,
2026-01-05,NBA,401810358,6478.0,Nikola Vucevic,CHI vs BOS,31.1,8.97,31.0,30.7,33.5,0.391,0.4,v1-backfill,37.0,,,
2026-01-05,NBA,401810360,2583632.0,Royce O'Neale,PHX vs HOU,16.02,7.08,16.0,15.5,18.5,0.3589,0.52,v1-backfill,24.0,,,
2026-01-05,NBA,401810363,2991139.0,Kris Dunn,LAC vs GS,17.95,7.31,17.0,16.2,19.5,0.4127,1.75,v1-backfill,25.0,,,
2026-01-05,NBA,401810362,3059318.0,Joel Embiid,PHI vs DEN,34.87,9.6,34.0,35.7,36.5,0.4298,0.83,v1-backfill,44.0,,,
2026-01-05,NBA,401810358,3078576.0,Derrick White,BOS vs CHI,29.66,8.9,29.0,31.4,31.5,0.4147,1.74,v1-backfill,23.0,,,
2026-01-05,NBA,401810360,3136193.0,Devin Booker,PHX vs HOU,34.77,9.12,34.0,36.8,36.5,0.4216,2.03,v1-backfill,30.0,,,
2026-01-05,NBA,401810357,3136195.0,Karl-Anthony Towns,NY vs DET,32.66,9.59,32.0,34.1,34.5,0.4209,1.44,v1-backfill,8.0,,,
2026-01-05,NBA,401810357,3147657.0,Mikal Bridges,NY vs DET,22.12,7.8,22.0,25.3,24.5,0.3758,3.18,v1-backfill,11.0,,,
2026-01-05,NBA,401810360,3155526.0,Dillon Brooks,PHX vs HOU,24.44,7.94,24.0,25.2,26.5,0.394,0.76,v1-backfill,21.0,,,
2026-01-05,NBA,401810363,3908845.0,John Collins,LAC vs GS,22.05,7.86,22.0,19.4,24.5,0.3736,2.65,v1-backfill,23.0,,,
2026-01-05,NBA,401810359,3913176.0,Brandon Ingram,TOR vs ATL,33.06,9.0,33.0,34.1,35.5,0.3894,1.04,v1-backfill,31.0,,,
2026-01-05,NBA,401810358,3917376.0,Jaylen Brown,BOS vs CHI,42.04,9.95,41.0,44.1,43.5,0.439,2.06,v1-backfill,26.0,,,
2026-01-05,NBA,401810357,3934672.0,Jalen Brunson,NY vs DET,36.11,9.37,36.0,40.4,38.5,0.3955,4.29,v1-backfill,28.0,,,
2026-01-05,NBA,401810357,3934719.0,OG Anunoby,NY vs DET,21.81,8.23,21.0,24.6,23.5,0.4154,2.79,v1-backfill,8.0,,,
